id,viewCount,likeCount,commentCount,duration,total_frames,shot_durations,num_shots,shot_duration_variance,average_shot_duration,title_0,title_1,title_2,title_3,title_4,title_5,title_6,title_7,title_8,title_9,title_10,title_11,title_12,title_13,title_14,title_15,title_16,title_17,title_18,title_19,title_20,title_21,title_22,title_23,title_24,title_25,title_26,title_27,title_28,title_29,title_30,title_31,title_32,title_33,title_34,title_35,title_36,title_37,title_38,title_39,title_40,title_41,title_42,title_43,title_44,title_45,title_46,title_47,title_48,title_49,description_0,description_1,description_2,description_3,description_4,description_5,description_6,description_7,description_8,description_9,description_10,description_11,description_12,description_13,description_14,description_15,description_16,description_17,description_18,description_19,description_20,description_21,description_22,description_23,description_24,description_25,description_26,description_27,description_28,description_29,description_30,description_31,description_32,description_33,description_34,description_35,description_36,description_37,description_38,description_39,description_40,description_41,description_42,description_43,description_44,description_45,description_46,description_47,description_48,description_49
eCOtq_brGxE,65913666,975716,2201,10.0,297,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25054868322439394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.830645083883415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25636215854275396,0.0,0.0,0.0,0.0,0.0,0.0,0.252985898232092,0.0,0.0,0.0,0.0,0.0,0.2059043165430265,0.2741059892574181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06772945768355437,0.0,0.0,0.011519094202936802,0.007734265511951775,0.0,0.016946804374577268,0.0,0.8186250241039209,0.0,0.008361240642651833,0.0,0.0,0.0,0.0,0.0,0.0,0.010886541819082569,0.012563063028876071,0.0,0.0,0.0,0.008992836792051347,0.0,0.0,0.0,0.0,0.011763171470896653,0.023997147660940684,0.0,0.0,0.19940017759471215,0.014601482606584868,0.0,0.012906075740539003,0.4865391789433377,0.21200380735454574,0.0,0.0,0.0,0.008788293010148754,0.036775536784110496,0.0,0.0,0.020220329061396182
-I8eIx76JTc,83489,14598,35,59.0,1740,3.8372 5.3053 2.9363 3.5369 4.4044 11.9119 6.6066 2.4358 2.5692 5.4054 4.7381 4.3377,12,6.489588198181817,4.8354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5051273048840405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5168477620893298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4151204913187223,0.5526208233238591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07654627629030017,0.04150842701299838,0.0,0.0,0.09158577896864942,0.4104168236270705,0.4475207000944871,0.1168234530075145,0.20917005860936047,0.07866453186971317,0.05728992718820492,0.03991341280968746,0.0,0.0,0.4805184841671985,0.08538925216022765,0.034698801396447404,0.09982314968332794,0.0,0.4112740245153432,0.1825977021743914,0.0,0.08494072985994364,0.0,0.0,0.05547488513406978,0.03040095074236576,0.0,0.0,0.10533846144566941,0.0,0.039766272282047814,0.0,0.048804029328433356,0.0,0.0,0.04936139326810129,0.04126075549824835,0.0,0.0598102445527889,0.1075041856137593,0.0,0.0,0.03423523570280451,0.20796632738071252,0.06216121276024931,0.0,0.0,0.03417815990685347
jAUDFkj6NGE,334675,20268,178,27.0,798,11.1667 3.7667 11.6333,3,19.476851853333333,8.8556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4267290097550257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43663039312656493,0.35505119724140877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35069170578716613,0.0,0.0,0.6149879892007376,0.0,0.0,0.0,0.0,0.0,0.05878981233120991,0.05584315428662182,0.0,0.0,0.0,0.10022248697004535,0.0,0.0,0.028408915611837244,0.0,0.0,0.02089749102168711,0.029118214205273447,0.0,0.0,0.0,0.020764803610296992,0.025313974942347422,0.024274812654947357,0.0,0.0,0.0,0.0,0.0619671983101831,0.0,0.0,0.0,0.0,0.0,0.0,0.9221765823095371,0.0,0.05802174020923888,0.0,0.03560422624949916,0.023875584035413386,0.0,0.036010842508122046,0.0,0.0,0.2618018440360275,0.18299871137834697,0.10057446377779337,0.0,0.02497578774622688,0.0,0.022674376619245176,0.0,0.0,0.07480244694096663
uWuAt7TN460,255546,16339,142,19.0,569,11.9667 1.9333 2.3 0.5 1.7667 0.4667,6,19.214597926666666,3.1556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4267290097550257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43663039312656493,0.35505119724140877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35069170578716613,0.0,0.0,0.6149879892007376,0.0,0.0,0.0,0.0,0.0,0.05878981233120991,0.05584315428662182,0.0,0.0,0.0,0.10022248697004535,0.0,0.0,0.028408915611837244,0.0,0.0,0.02089749102168711,0.029118214205273447,0.0,0.0,0.0,0.020764803610296992,0.025313974942347422,0.024274812654947357,0.0,0.0,0.0,0.0,0.0619671983101831,0.0,0.0,0.0,0.0,0.0,0.0,0.9221765823095371,0.0,0.05802174020923888,0.0,0.03560422624949916,0.023875584035413386,0.0,0.036010842508122046,0.0,0.0,0.2618018440360275,0.18299871137834697,0.10057446377779337,0.0,0.02497578774622688,0.0,0.022674376619245176,0.0,0.0,0.07480244694096663
biKkcU9K4uA,1692033,123780,229,30.0,886,2.8333 1.9667 2.5333 4.5667 8.1 3.1 4.5667 1.8333,8,4.260334762857142,3.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4924311388896597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5038570072481977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7096757637814062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.754023549557504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6568473846432688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nrv-klkvZio,55479,5517,36,14.0,395,0.1 0.7333 0.5333 0.5333 0.5667 0.5333 0.5333 0.5667 0.5333 0.5333 0.6 0.6 0.9 0.6 1.3333 0.7667 0.8667 0.7333 0.7667 0.6667 0.1333,21,0.0638802019047619,0.6254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5411658471516614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5537225058220163,0.4502660413166244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44473745565205947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05878981233120991,0.05584315428662182,0.0,0.0,0.0,0.10022248697004535,0.0,0.0,0.028408915611837244,0.0,0.0,0.02089749102168711,0.029118214205273447,0.0,0.0,0.0,0.020764803610296992,0.025313974942347422,0.024274812654947357,0.0,0.0,0.0,0.0,0.0619671983101831,0.0,0.0,0.0,0.0,0.0,0.0,0.9221765823095371,0.0,0.05802174020923888,0.0,0.03560422624949916,0.023875584035413386,0.0,0.036010842508122046,0.0,0.0,0.2618018440360275,0.18299871137834697,0.10057446377779337,0.0,0.02497578774622688,0.0,0.022674376619245176,0.0,0.0,0.07480244694096663
E3M3uHdT6Uw,605801,40748,751,21.0,612,12.6 0.6333 4.6667 1.1 1.3667,5,25.264133222999998,4.0733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4267290097550257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43663039312656493,0.35505119724140877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35069170578716613,0.0,0.0,0.6149879892007376,0.0,0.0,0.0,0.0,0.0,0.14565896120175,0.055343301984314995,0.0,0.0,0.0,0.09932539507946611,0.0,0.0,0.028154627292059805,0.0,0.0,0.020710437494122876,0.028857576950886542,0.0,0.0,0.0,0.020578937768294534,0.02508738944915473,0.024057528707637287,0.0,0.0,0.0,0.0,0.06141252966478623,0.0,0.0,0.0,0.0,0.0,0.0,0.913922175951419,0.0,0.05750238737543263,0.0,0.03528553267478952,0.023661873585108815,0.0,0.03568850930961922,0.0,0.0,0.25945845465981293,0.18136068916469913,0.09967422134136911,0.0,0.02475222936800918,0.0,0.02247141818143327,0.0,0.0,0.07413288993260501
iq-Tp7D9olY,11417556,1026052,2851,60.0,1777,0.9 3.8 4.8 8.2333 1.3667 1.7 1.3 0.5 0.5667 0.5333 8.9333 6.2333 1.2667 1.1333 6.6 0.6 4.0333 6.7,18,8.54725738617647,3.2889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6042083530893366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182277855709911,0.5027192767390765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24657766696112893,0.24728735868452165,0.09004741042038959,0.0,0.355085010317467,0.0,0.0,0.0,0.2181561306703688,0.0,0.0,0.0,0.14350210444064523,0.0,0.13350850906091793,0.5211555719930928,0.0,0.0,0.09556747662376049,0.0,0.0,0.1655693441482237,0.0,0.0,0.0,0.0,0.0,0.1630029993846782,0.0,0.25941203747042374,0.0,0.47004402893513314,0.0,0.0,0.0,0.0,0.18678755241115982,0.0,0.0,0.0,0.0
Da830V1avCA,88371,6654,157,26.0,761,18.1333 7.2,2,59.76852444499998,12.6666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4267290097550257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43663039312656493,0.35505119724140877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35069170578716613,0.0,0.0,0.6149879892007376,0.0,0.0,0.0,0.0,0.0,0.14565896120175,0.055343301984314995,0.0,0.0,0.0,0.09932539507946611,0.0,0.0,0.028154627292059805,0.0,0.0,0.020710437494122876,0.028857576950886542,0.0,0.0,0.0,0.020578937768294534,0.02508738944915473,0.024057528707637287,0.0,0.0,0.0,0.0,0.06141252966478623,0.0,0.0,0.0,0.0,0.0,0.0,0.913922175951419,0.0,0.05750238737543263,0.0,0.03528553267478952,0.023661873585108815,0.0,0.03568850930961922,0.0,0.0,0.25945845465981293,0.18136068916469913,0.09967422134136911,0.0,0.02475222936800918,0.0,0.02247141818143327,0.0,0.0,0.07413288993260501
TImjgm4aCMc,16877,1381,31,53.0,1575,3.9333 0.5667 1.3333 0.5667 1.2667 0.7333 1.2333 0.5667 1.3333 0.5667 1.3667 0.5667 1.3 0.9333 2.9 0.9333 0.9667 0.5 1.4 0.5 3.3 0.9333 0.9667 0.9667 0.9333 0.9333 1.0 0.9333 0.9667 0.9333 0.9333 0.9333 0.9667 0.9667 0.9667 0.9333 0.9333 0.9667 1.0 0.9 0.9667 0.9333 1.0 0.9667 0.9 0.9333 1.0 0.9333,48,0.4132779638120567,1.0931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4267290097550257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43663039312656493,0.35505119724140877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35069170578716613,0.0,0.0,0.6149879892007376,0.0,0.0,0.0,0.0,0.0,0.14565896120175,0.055343301984314995,0.0,0.0,0.0,0.09932539507946611,0.0,0.0,0.028154627292059805,0.0,0.0,0.020710437494122876,0.028857576950886542,0.0,0.0,0.0,0.020578937768294534,0.02508738944915473,0.024057528707637287,0.0,0.0,0.0,0.0,0.06141252966478623,0.0,0.0,0.0,0.0,0.0,0.0,0.913922175951419,0.0,0.05750238737543263,0.0,0.03528553267478952,0.023661873585108815,0.0,0.03568850930961922,0.0,0.0,0.25945845465981293,0.18136068916469913,0.09967422134136911,0.0,0.02475222936800918,0.0,0.02247141818143327,0.0,0.0,0.07413288993260501
WkXRlICsKfg,328571,21455,247,23.0,686,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4267290097550257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43663039312656493,0.35505119724140877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35069170578716613,0.0,0.0,0.6149879892007376,0.0,0.0,0.0,0.0,0.0,0.14565896120175,0.055343301984314995,0.0,0.0,0.0,0.09932539507946611,0.0,0.0,0.028154627292059805,0.0,0.0,0.020710437494122876,0.028857576950886542,0.0,0.0,0.0,0.020578937768294534,0.02508738944915473,0.024057528707637287,0.0,0.0,0.0,0.0,0.06141252966478623,0.0,0.0,0.0,0.0,0.0,0.0,0.913922175951419,0.0,0.05750238737543263,0.0,0.03528553267478952,0.023661873585108815,0.0,0.03568850930961922,0.0,0.0,0.25945845465981293,0.18136068916469913,0.09967422134136911,0.0,0.02475222936800918,0.0,0.02247141818143327,0.0,0.0,0.07413288993260501
